league,season,team,player_name,nation_,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,xg,Expected_npxG,xa,Expected_npxG+xAG,progressive_carries,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,90s_,Expected_G-xG,Expected_np:G-xG,Expected_npxG/Sh,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,shots,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,1/3_,Ast_,CrsPA_,Expected_A-xAG,Expected_xA,key_passes,Long_Att,Long_Cmp,Long_Cmp%,Medium_Att,Medium_Cmp,Medium_Cmp%,PPA_,PrgP_,Short_Att,Short_Cmp,Short_Cmp%,Total_Att,passes,Total_Cmp%,Total_PrgDist,Total_TotDist,xAG_,Att_,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Off,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Sw,Pass Types_TB,Pass Types_TI,GCA Types_Def,GCA Types_Fld,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA Types_TO,GCA_GCA,GCA_GCA90,SCA Types_Def,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA Types_TO,shot_creating_actions,SCA_SCA90,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Challenges_Att,Challenges_Lost,Challenges_Tkl,Challenges_Tkl%,Clr_,Err_,interceptions,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,tackles,Tackles_TklW,Tkl+Int_,Carries_1/3,Carries_CPA,Carries_Carries,Carries_Dis,Carries_Mis,Carries_PrgC,Carries_PrgDist,Carries_TotDist,Receiving_PrgR,Receiving_Rec,dribbles,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Playing Time_Min%,Playing Time_Mn/MP,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Performance_2CrdY,Performance_Crs,Performance_Fld,Performance_Fls,Performance_Int,Performance_OG,Performance_Off,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_TklW,tm_sub_position,height,market_value,weight,fifa_overall,fifa_potential,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness,goals_per90,assists_per90,shots_per90,dribbles_per90,passes_per90,tackles_per90,interceptions_per90,yellow_cards_per90,red_cards_per90,xg_per90,xa_per90,progressive_carries_per90,shot_creating_actions_per90,age_score,reliability_score,core_performance,behavior_score,league_score,risk_penalty,total_score
Bundesliga,2425,Eint Frankfurt,Elye Wahi,FRA,"FW,MF",21.0,2003.0,8,1,196,"2,2",0,0,0,0,0,0,1,0,"1,3","1,3","0,1","1,4",6.0,5.0,19.0,0,0,0,0,0,"0,58","0,04","0,62","0,58","0,62","2,2","-1,3","-1,3","0,14","17,8",0.0,0,0,0,0,0,9.0,"4,13",2,"22,2","0,92",2.0,0,1.0,"-0,1","0,3",1.0,4.0,1.0,25,11.0,9.0,"81,8",3.0,5.0,22.0,16.0,"72,7",42.0,27.0,"64,3",99.0,366.0,"0,1",42.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,5.0,1.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,"1,83",1.0,1.0,0.0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,43.0,5.0,7.0,6.0,133.0,265.0,19.0,52.0,8.0,6.0,75,1.0,"12,5",41.0,14.0,5.0,1.0,66.0,21.0,66.0,"6,4",25,0.0,71.0,1,18.0,7,3,"-1,59","3,3","5,5","-2,1","-0,98",-8.0,"-3,67","-4,62","1,63",1.0,9.0,8.0,2.0,20,0.0,5.0,3.0,2,0.0,0.0,4.0,0.0,0.0,8.0,0.0,Centre-Forward,184.0,18000000.0,77.0,78.0,88.0,0.4591836734693877,0.0,Winger,heuristic,False,1.0,0.0,0.0,4.13265306122449,3.6734693877551017,12.397959183673468,0.0,0.0,0.4591836734693877,0.0,0.0,0.0,2.7551020408163263,1.8367346938775508,60.0,35.57142857142857,47.309236947791156,86.55708661417323,93.0,-3.0,54.90843390434628
Bundesliga,2425,Eint Frankfurt,Fares Chaïbi,ALG,"MF,FW",21.0,2002.0,26,10,1013,"11,3",1,3,4,1,0,0,2,0,"2,6","2,6","2,9","5,5",20.0,52.0,73.0,"0,09","0,27","0,36","0,09","0,36","0,23","0,26","0,49","0,23","0,49","11,3","-1,6","-1,6","0,1","18,4",2.0,"0,04","0,17",1,0,0,25.0,"2,22",6,24,"0,53",31.0,3,6.0,"0,1","2,9",24.0,92.0,31.0,"33,7",140.0,105.0,75,18.0,52.0,191.0,155.0,"81,2",462.0,304.0,"65,8",1801.0,5146.0,"2,9",462.0,19.0,16.0,0.0,12.0,304.0,5.0,38.0,72.0,66.0,21.0,391.0,4.0,4.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,7.0,"0,62",1.0,1.0,10.0,32.0,5.0,1.0,50.0,"4,43",10.0,10.0,0.0,20.0,13.0,7.0,35,32.0,1.0,10.0,4.0,4.0,5.0,13.0,9.0,23.0,13.0,4.0,288.0,7.0,19.0,20.0,668.0,1412.0,73.0,361.0,12.0,7.0,"58,3",3.0,25,246.0,34.0,108.0,30.0,588.0,240.0,588.0,"33,1",39,1.0,71.0,10,19.0,16,4,"0,31","24,8","16,8",8,"0,71",0.0,0,"-0,97","1,77",22.0,22.0,21.0,16.0,"43,2",0.0,72.0,7.0,5,10.0,0.0,1.0,0.0,0.0,30.0,9.0,Attacking Midfield,183.0,15000000.0,79.0,75.0,86.0,2.1322803553800593,2.043435340572557,AM,transfermarkt,True,1.0,0.08884501480750247,0.2665350444225074,2.2211253701875617,1.0661401776900297,27.00888450148075,1.154985192497532,0.8884501480750246,0.17769002961500494,0.0,0.0,0.0,1.7769002961500493,4.4422507403751235,60.0,64.75,61.79487179487181,100.0,93.0,0.0,70.82019230769231
Bundesliga,2425,Eint Frankfurt,Hugo Larsson,SWE,MF,20.0,2004.0,33,28,2393,"26,6",3,1,4,3,0,0,2,0,"3,1","3,1","2,1","5,2",16.0,121.0,33.0,"0,11","0,04","0,15","0,11","0,15","0,12","0,08","0,19","0,12","0,19","26,6","-0,1","-0,1","0,15","16,4",0.0,"0,14","0,3",3,0,0,21.0,"0,79",10,"47,6","0,38",89.0,1,3.0,"-1,1","1,9",21.0,93.0,59.0,"63,4",484.0,440.0,"90,9",19.0,121.0,594.0,542.0,"91,2",1243.0,1080.0,"86,9",4921.0,16893.0,"2,1",1243.0,0.0,0.0,0.0,17.0,1080.0,4.0,0.0,8.0,27.0,22.0,1212.0,5.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,"0,19",1.0,1.0,0.0,48.0,5.0,2.0,57.0,"2,14",42.0,31.0,11.0,42.0,21.0,21.0,50,35.0,1.0,30.0,5.0,17.0,25.0,47.0,27.0,77.0,20.0,4.0,803.0,11.0,23.0,16.0,1382.0,3137.0,33.0,1006.0,19.0,12.0,"63,2",7.0,"36,8",265.0,26.0,425.0,79.0,1478.0,797.0,1478.0,"78,2",73,13.0,81.0,28,26.0,5,0,"-0,44","48,3","37,5","10,8","0,41",17.0,"0,64","-0,04","1,79",50.0,33.0,14.0,13.0,"48,1",0.0,8.0,5.0,21,30.0,0.0,2.0,1.0,0.0,121.0,27.0,Central Midfield,187.0,28000000.0,74.0,67.0,83.0,0.7898035938152945,2.89594651065608,CM,transfermarkt,True,1.0,0.11282908483075636,0.03760969494358546,0.7898035938152945,0.7145842039281236,40.6184705390723,1.7676556623485165,1.1282908483075638,0.07521938988717092,0.0,0.0,0.0,0.6017551190973673,2.143752611784371,66.66666666666666,100.0,55.42857142857143,100.0,93.0,0.0,74.24285714285715
Bundesliga,2425,Eint Frankfurt,Igor Matanovic,CRO,FW,21.0,2003.0,16,2,312,"3,5",1,0,1,1,0,0,0,0,"1,1","1,1",0,"1,2",2.0,6.0,19.0,"0,29",0,"0,29","0,29","0,29","0,33","0,01","0,34","0,33","0,34","3,5","-0,1","-0,1","0,1","14,1",0.0,"0,08","0,25",1,0,0,12.0,"3,46",4,"33,3","1,15",8.0,0,0.0,0,"0,1",1.0,4.0,3.0,75,24.0,19.0,"79,2",1.0,6.0,40.0,33.0,"82,5",75.0,57.0,76,209.0,837.0,0,75.0,0.0,0.0,0.0,3.0,57.0,0.0,0.0,0.0,6.0,0.0,69.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"0,29",0.0,0.0,1.0,3.0,3.0,1.0,8.0,"2,31",3.0,3.0,0.0,1.0,1.0,0.0,0,9.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,78.0,9.0,21.0,2.0,118.0,363.0,19.0,103.0,5.0,3.0,60,2.0,40,44.0,17.0,17.0,8.0,133.0,73.0,133.0,"10,2",20,0.0,56.0,2,14.0,14,6,"-0,15","7,1","5,8","1,3","0,37",-3.0,"-0,87","-1,68","1,88",7.0,10.0,15.0,10.0,40,0.0,0.0,11.0,6,1.0,0.0,1.0,0.0,0.0,8.0,0.0,Centre-Forward,194.0,22000000.0,90.0,71.0,80.0,0.28846153846153844,0.8653846153846154,Winger,heuristic,False,1.0,0.28846153846153844,0.0,3.4615384615384617,1.442307692307692,16.44230769230769,0.5769230769230769,0.28846153846153844,0.0,0.0,0.0,0.0,0.5769230769230769,2.3076923076923075,60.0,39.714285714285715,48.28313253012048,94.54511154855643,93.0,-3.0,57.16631922798054
Bundesliga,2425,Eint Frankfurt,Jean Mattéo Bahoya,FRA,"MF,FW",19.0,2005.0,24,10,921,"10,2",2,3,5,2,0,0,3,0,"1,9","1,9","1,7","3,6",24.0,28.0,93.0,"0,2","0,29","0,49","0,2","0,49","0,18","0,17","0,35","0,18","0,35","10,2","0,1","0,1","0,19","17,1",0.0,"0,2","0,67",2,0,0,10.0,"0,98",3,30,"0,29",15.0,3,4.0,"1,3","2,3",18.0,30.0,15.0,50,111.0,86.0,"77,5",11.0,28.0,166.0,139.0,"83,7",350.0,260.0,"74,3",1155.0,3692.0,"1,7",350.0,5.0,0.0,0.0,12.0,260.0,0.0,8.0,31.0,23.0,6.0,327.0,1.0,1.0,6.0,0.0,2.0,0.0,3.0,0.0,1.0,6.0,"0,59",1.0,2.0,3.0,33.0,1.0,1.0,41.0,"4,01",14.0,12.0,2.0,26.0,10.0,16.0,"61,5",10.0,1.0,4.0,5.0,11.0,13.0,29.0,18.0,33.0,14.0,10.0,267.0,17.0,19.0,24.0,796.0,1692.0,93.0,293.0,30.0,17.0,"56,7",12.0,40,199.0,33.0,79.0,8.0,475.0,208.0,475.0,"30,1",38,0.0,66.0,10,18.0,14,4,"-0,01","19,5","14,4","5,1","0,5",11.0,"1,07","0,61","1,54",23.0,12.0,7.0,13.0,65,0.0,31.0,7.0,9,4.0,0.0,2.0,0.0,0.0,51.0,18.0,Left Winger,180.0,25000000.0,76.0,73.0,84.0,1.758957654723127,3.224755700325733,Winger,transfermarkt,True,1.0,0.19543973941368079,0.2931596091205212,0.9771986970684039,2.9315960912052117,25.407166123778502,2.8338762214983713,0.39087947882736157,0.2931596091205212,0.0,0.0,0.0,2.3452768729641695,4.006514657980456,73.33333333333334,61.464285714285715,62.97188755020081,100.0,93.0,0.0,72.85699225473323
Bundesliga,2425,Eint Frankfurt,Nathaniel Brown,GER,"DF,MF",21.0,2003.0,26,22,1947,"21,6",3,6,9,3,0,0,2,0,"2,2","2,2","5,1","7,3",45.0,63.0,119.0,"0,14","0,28","0,42","0,14","0,42","0,1","0,24","0,34","0,1","0,34","21,6","0,8","0,8","0,17","15,4",0.0,"0,23","0,6",3,0,0,13.0,"0,6",5,"38,5","0,23",35.0,6,7.0,"0,9","4,6",39.0,94.0,47.0,50,269.0,223.0,"82,9",22.0,63.0,453.0,423.0,"93,4",901.0,727.0,"80,7",3251.0,10728.0,"5,1",901.0,43.0,1.0,0.0,28.0,727.0,7.0,48.0,92.0,181.0,19.0,713.0,3.0,2.0,114.0,0.0,0.0,3.0,7.0,1.0,0.0,11.0,"0,51",0.0,2.0,16.0,44.0,2.0,0.0,64.0,"2,96",30.0,30.0,0.0,55.0,11.0,44.0,80,55.0,1.0,15.0,14.0,39.0,18.0,71.0,42.0,86.0,31.0,6.0,600.0,12.0,30.0,45.0,1680.0,3259.0,119.0,658.0,33.0,11.0,"33,3",17.0,"51,5",389.0,50.0,314.0,43.0,1174.0,485.0,1174.0,"63,6",75,12.0,84.0,22,26.0,4,2,"0,8","41,1",24,"17,1","0,79",18.0,"0,83","0,51","1,77",45.0,27.0,18.0,5.0,"21,7",0.0,92.0,22.0,15,15.0,0.0,0.0,0.0,0.0,81.0,42.0,Left-Back,176.0,40000000.0,64.0,75.0,83.0,1.802773497688752,3.9753466872110943,DM,heuristic,True,1.0,0.13867488443759632,0.27734976887519264,0.6009244992295839,1.5254237288135593,33.6055469953775,3.2819722650231125,0.6933744221879815,0.09244992295839753,0.0,0.0,0.0,2.0801232665639446,2.958397534668721,60.0,98.10714285714286,63.45394736842105,100.0,93.0,0.0,76.5703477443609
Bundesliga,2425,Eint Frankfurt,Oscar Højlund,DEN,MF,19.0,2005.0,20,7,722,8,1,0,1,1,0,0,0,0,1,1,"1,1",2,17.0,49.0,9.0,"0,12",0,"0,12","0,12","0,12","0,12","0,13","0,25","0,12","0,25",8,0,0,"0,16","17,5",0.0,"0,17","0,5",1,0,0,6.0,"0,75",2,"33,3","0,25",30.0,0,0.0,"-1,1","0,3",6.0,22.0,13.0,"59,1",156.0,137.0,"87,8",4.0,49.0,205.0,194.0,"94,6",408.0,359.0,88,1631.0,5424.0,"1,1",408.0,0.0,0.0,0.0,3.0,359.0,0.0,0.0,1.0,10.0,10.0,398.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"0,12",3.0,0.0,0.0,11.0,2.0,1.0,17.0,"2,12",15.0,8.0,7.0,16.0,8.0,8.0,50,11.0,1.0,5.0,4.0,8.0,9.0,21.0,12.0,26.0,8.0,5.0,291.0,11.0,18.0,17.0,625.0,1352.0,9.0,338.0,11.0,8.0,"72,7",3.0,"27,3",83.0,11.0,125.0,10.0,497.0,292.0,497.0,"23,6",36,2.0,66.0,7,20.0,13,3,"-0,05","14,4","10,7","3,7","0,46",1.0,"0,12","-0,68","1,65",12.0,11.0,17.0,7.0,"29,2",0.0,1.0,3.0,12,5.0,0.0,0.0,0.0,0.0,40.0,12.0,Central Midfield,184.0,15000000.0,76.0,70.0,82.0,0.7479224376731303,3.2409972299168976,CM,transfermarkt,True,1.0,0.12465373961218837,0.0,0.7479224376731303,1.371191135734072,44.75069252077562,2.6177285318559558,0.6232686980609418,0.0,0.0,0.12465373961218837,0.0,2.119113573407202,2.119113573407202,73.33333333333334,54.35714285714286,71.33333333333334,100.0,93.0,-3.0,72.55357142857143
Bundesliga,2425,Freiburg,Johan Manzambi,SUI,"FW,MF",18.0,2005.0,11,4,335,"3,7",2,1,3,2,0,0,2,0,"1,3","1,3","0,4","1,8",7.0,10.0,12.0,"0,54","0,27","0,81","0,54","0,81","0,36","0,12","0,47","0,36","0,47","3,7","0,7","0,7","0,12","16,4",0.0,"0,18","0,67",2,0,0,11.0,"2,96",3,"27,3","0,81",6.0,1,0.0,"0,6","0,6",3.0,16.0,6.0,"37,5",62.0,54.0,"87,1",3.0,10.0,60.0,48.0,80,143.0,108.0,"75,5",276.0,1826.0,"0,4",143.0,0.0,0.0,0.0,3.0,108.0,0.0,0.0,5.0,0.0,0.0,143.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"0,54",0.0,2.0,0.0,6.0,2.0,3.0,13.0,"3,49",6.0,6.0,0.0,4.0,3.0,1.0,25,7.0,0.0,4.0,4.0,1.0,3.0,8.0,2.0,12.0,5.0,1.0,118.0,9.0,7.0,7.0,237.0,592.0,12.0,129.0,10.0,6.0,60,2.0,20,72.0,14.0,36.0,7.0,209.0,104.0,209.0,"10,9",30,0.0,66.0,4,10.0,7,9,"0,2","5,2","4,4","0,9","0,23",3.0,"0,81","1,04",2,9.0,6.0,5.0,9.0,"64,3",0.0,5.0,7.0,7,4.0,0.0,0.0,0.0,0.0,14.0,2.0,Central Midfield,182.0,50000000.0,75.0,61.0,78.0,0.8059701492537313,3.2238805970149254,CM,transfermarkt,False,1.0,0.5373134328358209,0.26865671641791045,2.955223880597015,2.6865671641791042,29.01492537313433,2.1492537313432836,1.0746268656716418,0.5373134328358209,0.0,0.0,0.0,1.8805970149253732,3.4925373134328357,80.0,40.535714285714285,53.90476190476191,100.0,93.0,-3.0,63.6375
Bundesliga,2425,Gladbach,Grant Ranos,ARM,FW,21.0,2003.0,2,0,20,"0,2",0,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,"0,2",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,12.0,8.0,"66,7",12.0,8.0,"66,7",16.0,71.0,0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,1.0,0.0,1.0,18.0,35.0,2.0,11.0,0.0,0.0,,0.0,,7.0,0.0,1.0,0.0,17.0,9.0,17.0,"0,7",10,0.0,,0,10.0,2,5,"-6,25","0,4","1,8","-1,5","-6,58",-1.0,"-4,5","-4,47",0,1.0,2.0,1.0,0.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,4.5,Winger,heuristic,False,1.0,0.0,0.0,0.0,0.0,36.0,4.5,0.0,4.5,0.0,0.0,0.0,4.5,0.0,60.0,29.285714285714285,28.363453815261042,95.57726377952756,93.0,-5.0,44.79300092665375
Bundesliga,2425,Gladbach,Noah Pesch,CRO,FW,19.0,2005.0,1,0,6,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,2.0,1.0,50,1.0,1.0,2.0,1.0,50,4.0,2.0,50,11.0,32.0,0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,17.0,1.0,2.0,0.0,0.0,,0.0,,4.0,0.0,0.0,0.0,5.0,1.0,5.0,"0,2",6,0.0,,0,6.0,1,4,"2,98","0,2",0,"0,2","2,6",0.0,0,"0,06",0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Left Winger,183.0,600000.0,,,,0.0,15.0,Winger,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333334,28.78571428571429,21.23493975903614,93.33480971128608,93.0,-3.0,45.17380149111632
Bundesliga,2425,Gladbach,Shiō Fukuda,JPN,FW,20.0,2004.0,6,0,60,"0,7",1,0,1,1,0,0,0,0,"0,4","0,4",0,"0,4",0.0,1.0,3.0,"1,5",0,"1,5","1,5","1,5","0,65",0,"0,65","0,65","0,65","0,7","0,6","0,6","0,14","14,1",0.0,"0,33",1,1,0,0,3.0,"4,5",1,"33,3","1,5",0.0,0,0.0,0,0,0.0,1.0,0.0,0,1.0,1.0,100,0.0,1.0,6.0,4.0,"66,7",10.0,5.0,50,13.0,49.0,0,10.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"1,5",0.0,0.0,0.0,2.0,0.0,0.0,2.0,3,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,1.0,0.0,7.0,22.0,3.0,13.0,3.0,1.0,"33,3",2.0,"66,7",12.0,5.0,0.0,0.0,18.0,6.0,18.0,2,10,0.0,,0,10.0,6,18,"-1,95","1,3","2,8","-1,5","-2,29",-2.0,-3,-3,0,2.0,4.0,3.0,3.0,50,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Centre-Forward,178.0,800000.0,,,,0.0,0.0,Winger,heuristic,False,1.0,1.5,0.0,4.5,4.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.66666666666666,30.71428571428571,55.39156626506025,89.58464566929135,93.0,-3.0,59.27104452681367
Bundesliga,2425,Heidenheim,Frans Krätzig,GER,"DF,MF",21.0,2003.0,16,15,1217,"13,5",1,2,3,1,0,0,1,0,"0,6","0,6","1,8","2,5",25.0,37.0,57.0,"0,07","0,15","0,22","0,07","0,22","0,05","0,13","0,18","0,05","0,18","13,5","0,4","0,4","0,07","17,4",0.0,"0,11","0,33",1,0,0,9.0,"0,67",3,"33,3","0,22",28.0,2,5.0,"0,2","1,8",28.0,80.0,38.0,"47,5",192.0,154.0,"80,2",14.0,37.0,245.0,214.0,"87,3",552.0,419.0,"75,9",2169.0,6940.0,"1,8",552.0,13.0,4.0,0.0,12.0,419.0,3.0,24.0,38.0,88.0,17.0,461.0,1.0,1.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,"0,15",2.0,0.0,10.0,31.0,0.0,2.0,45.0,"3,33",12.0,11.0,1.0,21.0,9.0,12.0,"57,1",15.0,0.0,17.0,6.0,14.0,12.0,32.0,18.0,49.0,17.0,6.0,372.0,8.0,21.0,25.0,822.0,1784.0,57.0,403.0,20.0,9.0,45,11.0,55,210.0,26.0,186.0,23.0,676.0,289.0,676.0,"39,8",76,5.0,80.0,15,20.0,1,1,"-0,08",13,"20,5","-7,5","-0,56",-6.0,"-0,44","0,58","1,06",12.0,18.0,4.0,3.0,"42,9",0.0,38.0,4.0,7,17.0,0.0,4.0,1.0,0.0,60.0,18.0,Left-Back,177.0,2800000.0,70.0,70.0,78.0,2.0706655710764177,3.623664749383731,DM,heuristic,True,1.0,0.07395234182415776,0.14790468364831552,0.6655710764174199,1.4790468364831555,30.986031224322105,2.3664749383730483,1.257189811010682,0.07395234182415776,0.0,0.0,0.0,1.8488085456039443,3.3278553820870993,60.0,72.03571428571428,58.91447368421052,100.0,93.0,0.0,70.61687030075187
Bundesliga,2425,Heidenheim,Paul Wanner,GER,"MF,FW",18.0,2005.0,29,20,1771,"19,7",3,2,5,2,1,1,2,0,"3,7","2,9","1,3","4,1",28.0,64.0,65.0,"0,15","0,1","0,25","0,1","0,2","0,19","0,06","0,25","0,15","0,21","19,7","-0,7","-0,9","0,12","18,2",3.0,"0,08","0,4",3,1,1,24.0,"1,22",5,"20,8","0,25",43.0,2,3.0,"0,7","1,8",20.0,92.0,40.0,"43,5",234.0,185.0,"79,1",13.0,64.0,317.0,265.0,"83,6",709.0,518.0,"73,1",2039.0,7975.0,"1,3",709.0,17.0,5.0,0.0,19.0,518.0,4.0,25.0,52.0,105.0,34.0,600.0,2.0,4.0,15.0,0.0,0.0,0.0,5.0,2.0,0.0,7.0,"0,36",0.0,5.0,9.0,30.0,6.0,1.0,51.0,"2,59",15.0,15.0,0.0,32.0,17.0,15.0,"46,9",20.0,0.0,4.0,3.0,16.0,21.0,40.0,27.0,44.0,29.0,6.0,496.0,37.0,45.0,28.0,1109.0,2613.0,65.0,575.0,59.0,25.0,"42,4",29.0,"49,2",338.0,41.0,138.0,19.0,934.0,480.0,935.0,"57,9",61,3.0,74.0,20,33.0,9,4,"0,21","22,4","30,8","-8,3","-0,42",-20.0,"-1,02","-0,53","0,72",18.0,38.0,18.0,12.0,40,0.0,52.0,18.0,23,4.0,0.0,1.0,0.0,0.0,90.0,27.0,Attacking Midfield,185.0,22000000.0,75.0,71.0,85.0,1.0163749294184077,2.2360248447204967,AM,transfermarkt,True,1.0,0.15245623941276115,0.10163749294184077,1.2196499153020892,2.998306041784303,26.324110671936758,2.0327498588368154,0.20327498588368154,0.10163749294184077,0.0,0.0,0.0,1.4229249011857708,2.5917560700169395,80.0,91.82142857142857,45.06410256410257,100.0,93.0,0.0,70.35206043956045
Bundesliga,2425,Hoffenheim,Bazoumana Touré,CIV,"FW,MF",18.0,2006.0,13,7,609,"6,8",0,3,3,0,0,0,1,0,"1,4","1,4","1,9","3,3",24.0,14.0,56.0,0,"0,44","0,44",0,"0,44","0,21","0,28","0,49","0,21","0,49","6,8","-1,4","-1,4","0,07","17,6",0.0,0,0,0,0,0,19.0,"2,81",5,"26,3","0,74",9.0,3,5.0,"1,1","1,8",13.0,17.0,11.0,"64,7",51.0,33.0,"64,7",11.0,14.0,92.0,68.0,"73,9",187.0,125.0,"66,8",423.0,1869.0,"1,9",187.0,0.0,0.0,0.0,8.0,125.0,2.0,1.0,24.0,4.0,0.0,181.0,2.0,0.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,"0,59",1.0,1.0,0.0,17.0,3.0,3.0,25.0,"3,7",4.0,4.0,0.0,8.0,6.0,2.0,25,2.0,0.0,3.0,3.0,2.0,7.0,12.0,10.0,15.0,12.0,11.0,183.0,8.0,36.0,24.0,580.0,1175.0,56.0,198.0,22.0,12.0,"54,5",9.0,"40,9",156.0,36.0,37.0,4.0,291.0,105.0,291.0,"19,9",47,1.0,74.0,7,15.0,6,1,"0,37","9,2","9,9","-0,6","-0,09",-5.0,"-0,74","-0,11","0,85",12.0,17.0,17.0,12.0,"41,4",0.0,24.0,3.0,13,3.0,0.0,7.0,0.0,0.0,27.0,10.0,Left Winger,178.0,40000000.0,,,,1.9211822660098523,2.2167487684729066,Winger,transfermarkt,True,1.0,0.0,0.4433497536945813,2.8078817733990147,3.2512315270935956,18.472906403940886,1.7733990147783252,0.4433497536945813,0.14778325123152708,0.0,0.0,0.0,3.5467980295566504,3.694581280788177,80.0,50.32142857142857,66.74698795180723,100.0,93.0,-3.0,70.88435886402753
