league,season,team,player_name,nation,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,np_xg,xg,xa,np_goals,key_passes,xg_chain,xg_buildup,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness
Serie A,2425,Genoa,Lior Kasa,ISR,MF,18.0,2005.0,8,2,230,2.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.8909140527248383,0.8909140527248383,0.038125853985548,0,2,1.4693591110408306,0.6169382594525814,0.782608695652174,0.0,AM,heuristic,False,1.0
Serie A,2425,Genoa,Lorenzo Venturino,ITA,MF,18.0,2006.0,6,1,167,1.9,2,0,2,2,0,0,0,0,1.08,0.0,1.08,1.08,1.08,1.1552968937903645,1.1552968937903645,0.1815433800220489,2,3,1.3504673931747675,0.0495559647679328,1.6167664670658681,0.0,AM,heuristic,False,1.0
Serie A,2425,Hellas Verona,Alphadjo Cissè,ITA,MF,17.0,2006.0,2,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0392821114510297,0.0392821114510297,0.0,0,0,0.0192173589020967,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Hellas Verona,Daniel Oyegoke,ENG,"DF,MF",21.0,2003.0,5,0,103,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.013305271975696,0.013305271975696,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Hellas Verona,Junior Ajayi,CIV,FW,19.0,2004.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Hellas Verona,Mathis Lambourde,FRA,FW,18.0,2006.0,7,0,89,1.0,1,0,1,1,0,0,1,0,1.01,0.0,1.01,1.01,1.01,0.3416186347603798,0.3416186347603798,0.0824995338916778,1,1,0.4241181686520576,0.0824995338916778,1.0112359550561798,0.0,Winger,heuristic,False,1.0
Serie A,2425,Hellas Verona,Reda Belahyane,MAR,MF,20.0,2004.0,22,17,1658,18.4,0,2,2,0,0,0,6,1,0.0,0.11,0.11,0.0,0.11,0.1940229153260588,0.1940229153260588,1.198390127159655,0,16,5.804689330048859,4.648497930727899,0.8685162846803377,0.0,AM,heuristic,True,1.0
Serie A,2425,Inter,Luka Topalović,SVN,MF,18.0,2006.0,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Juventus,Alberto costa,POR,"DF,MF",20.0,2003.0,9,3,357,4.0,0,1,1,0,0,0,3,0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Juventus,Francisco Conceição,POR,MF,21.0,2002.0,26,12,1340,14.9,3,3,6,3,0,0,5,1,0.2,0.2,0.4,0.2,0.4,3.1290370896458626,3.1290370896458626,4.405173312872648,3,28,12.86916140280664,7.611164345405996,1.8805970149253732,0.0,AM,heuristic,True,1.0
Serie A,2425,Juventus,Kenan Yıldız,TUR,MF,19.0,2005.0,35,28,2402,26.7,7,4,11,7,0,0,2,1,0.26,0.15,0.41,0.26,0.41,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Serie A,2425,Juventus,Lorenzo Anghelè,ITA,FW,19.0,2005.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Juventus,Samuel Mbangula,BEL,MF,20.0,2004.0,23,7,709,7.9,3,3,6,3,0,0,1,0,0.38,0.38,0.76,0.38,0.76,0.4565087296068668,0.4565087296068668,1.7539049219340086,3,15,3.577903801575303,1.5901758465915918,1.9040902679830747,0.0,AM,heuristic,True,1.0
Serie A,2425,Juventus,Vasilije Adžić,MNE,MF,18.0,2006.0,6,0,42,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Lazio,Arijon Ibrahimović,GER,MF,18.0,2005.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Lazio,Loum Tchaouna,FRA,"MF,FW",20.0,2003.0,24,6,660,7.3,1,0,1,1,0,0,4,1,0.14,0.0,0.14,0.14,0.14,2.584312392398715,2.584312392398715,0.6861412897706032,1,10,4.432393677532673,1.6853936556726694,1.3636363636363638,0.0,Winger,heuristic,True,1.0
Serie A,2425,Lazio,Reda Belahyane,MAR,MF,20.0,2004.0,6,1,198,2.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.1940229153260588,0.1940229153260588,1.198390127159655,0,16,5.804689330048859,4.648497930727899,7.272727272727273,0.0,AM,heuristic,False,1.0
Serie A,2425,Lecce,Danilo Veiga,POR,"MF,DF",21.0,2002.0,13,2,374,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7220241073518991,0.7220241073518991,0.3290029633790254,0,6,1.6650652419775724,0.8138769175857306,1.4438502673796794,0.0,AM,heuristic,False,1.0
Serie A,2425,Lecce,Medon Berisha,ALB,MF,20.0,2003.0,17,7,716,8.0,0,1,1,0,0,0,5,0,0.0,0.13,0.13,0.0,0.13,0.6646855622529984,0.6646855622529984,0.7705809716135263,0,11,1.8912896253168583,1.05741735547781,1.38268156424581,0.0,AM,heuristic,True,1.0
Serie A,2425,Lecce,Patrick Dorgu,DEN,"MF,DF",19.0,2004.0,21,21,1840,20.4,3,1,4,3,0,0,2,1,0.15,0.05,0.2,0.15,0.2,0.3947257157415151,0.3947257157415151,0.9689584393054248,0,11,2.922609027475118,1.9455055128782988,0.5380434782608696,0.0,AM,heuristic,True,1.0
Serie A,2425,Lecce,Rareș-Cătălin Burnete,ROU,FW,20.0,2004.0,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Milan,Bob Murphy Omoregbe,ITA,FW,20.0,2003.0,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Milan,Filippo Terracciano,ITA,"DF,MF",21.0,2003.0,13,6,539,6.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.1482792533934116,0.1482792533934116,0.0855127684772014,0,2,1.264762431383133,1.1627901270985603,0.3339517625231911,0.0,AM,heuristic,False,1.0
Serie A,2425,Milan,Francesco Camarda,ITA,FW,16.0,2008.0,10,1,206,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5220109783113003,0.5220109783113003,0.2813009992241859,0,5,1.516376305371523,0.8795242458581924,2.1844660194174756,0.0,Winger,heuristic,False,1.0
Serie A,2425,Milan,Kevin Zeroli,ITA,MF,19.0,2005.0,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4978923872113228,0.4978923872113228,0.6236989796161652,0,2,1.3252834109589458,0.2679762719199061,15.0,0.0,AM,heuristic,False,1.0
Serie A,2425,Milan,Mattia Liberali,ITA,MF,17.0,2007.0,1,1,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0684014484286308,0.0684014484286308,0.0760993361473083,0,1,0.3106605112552643,0.1809192299842834,1.4754098360655739,0.0,AM,heuristic,False,1.0
Serie A,2425,Milan,Warren Bondo,FRA,MF,20.0,2003.0,4,3,162,1.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.4223553575575351,0.4223553575575351,0.3216595239937305,0,6,6.933657519519329,6.372226420789957,3.333333333333333,0.0,AM,heuristic,False,1.0
Serie A,2425,Milan,Yunus Musah,USA,"MF,FW",21.0,2002.0,29,19,1571,17.5,0,2,2,0,0,0,5,0,0.0,0.11,0.11,0.0,0.11,2.601052531041205,2.601052531041205,2.041550690308213,0,23,9.60949918627739,7.54957664385438,1.3176320814767664,0.0,Winger,heuristic,True,1.0
Serie A,2425,Milan,Álex Jiménez,ESP,"MF,DF",19.0,2005.0,22,14,1266,14.1,0,1,1,0,0,0,6,0,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Serie A,2425,Monza,Alessandro Bianco,ITA,MF,21.0,2002.0,34,29,2600,28.9,1,0,1,1,0,0,9,0,0.03,0.0,0.03,0.03,0.03,1.3939758026972413,1.3939758026972413,1.4734479561448095,1,18,6.815836355090141,4.914733601734042,0.6230769230769231,0.0,AM,heuristic,True,1.0
Serie A,2425,Monza,Kacper Urbanski,POL,MF,19.0,2004.0,8,6,500,5.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.6933421511203051,0.6933421511203051,0.8474208787083626,1,13,2.1637091329321265,0.8631252218037844,2.34,0.0,AM,heuristic,False,1.0
Serie A,2425,Monza,Kevin Martins,ITA,MF,19.0,2005.0,9,1,183,2.0,0,1,1,0,0,0,1,0,0.0,0.49,0.49,0.0,0.49,0.0,0.0,0.395392594859004,0,2,0.7607177495956421,0.7607177495956421,0.9836065573770492,0.0,AM,heuristic,False,1.0
Serie A,2425,Monza,Kevin Zeroli,ITA,MF,19.0,2005.0,8,4,395,4.4,0,1,1,0,0,0,0,0,0.0,0.23,0.23,0.0,0.23,0.4978923872113228,0.4978923872113228,0.6236989796161652,0,2,1.3252834109589458,0.2679762719199061,0.45569620253164556,0.0,AM,heuristic,False,1.0
Serie A,2425,Monza,Omari Forson,ENG,FW,20.0,2004.0,9,1,223,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4280303474515676,0.4280303474515676,0.3216859586536884,0,8,0.8694537989795208,0.1912885531783104,3.2286995515695067,0.0,Winger,heuristic,False,1.0
Serie A,2425,Monza,Samuele Vignato,ITA,MF,20.0,2004.0,17,3,470,5.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2273637987673282,0.2273637987673282,0.0098639708012342,0,1,0.7696044538170099,0.5323766693472862,0.19148936170212766,0.0,AM,heuristic,False,1.0
Serie A,2425,Monza,Warren Bondo,FRA,MF,20.0,2003.0,20,19,1618,18.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.4223553575575351,0.4223553575575351,0.3216595239937305,0,6,6.933657519519329,6.372226420789957,0.33374536464771326,0.0,AM,heuristic,True,1.0
Serie A,2425,Parma,Ange-Yoan Bonny,FRA,FW,20.0,2003.0,37,30,2529,28.1,6,4,10,4,2,2,2,0,0.21,0.14,0.36,0.14,0.28,6.588727781549096,8.872624272480607,4.270201579667628,4,30,11.49412840604782,2.431112524122,1.0676156583629892,0.0,Winger,heuristic,True,1.0
Serie A,2425,Parma,Jacob Ondrejka,SWE,MF,21.0,2002.0,12,3,422,4.7,5,0,5,5,0,0,0,0,1.07,0.0,1.07,1.07,1.07,1.3530066162347794,1.3530066162347794,1.156918689608574,5,8,2.6188761815428734,1.2010995410382748,1.7061611374407584,0.0,AM,heuristic,False,1.0
Serie A,2425,Parma,Mateusz Kowalski,POL,MF,19.0,2005.0,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5485414266586304,0.5485414266586304,0.0,0,0,0.5689487457275391,0.0204073097556829,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Parma,Mathias Løvik,NOR,"DF,MF",20.0,2003.0,6,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1374384760856628,0.1374384760856628,0.1217529103159904,0,1,0.4857194051146507,0.2265280112624168,0.9782608695652174,0.0,AM,heuristic,False,1.0
Serie A,2425,Parma,Mohamed Haj,TUN,MF,19.0,2005.0,15,3,453,5.0,1,2,3,1,0,0,4,0,0.2,0.4,0.6,0.2,0.6,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Roma,Devyne Rensch,NED,"MF,DF",21.0,2003.0,14,5,469,5.2,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19,0.6233813874423504,0.6233813874423504,0.7634415775537491,0,2,2.320372387766838,2.1854646783322096,0.3837953091684435,0.0,AM,heuristic,False,1.0
Serie A,2425,Roma,Lucas Gourna-Douath,FRA,MF,20.0,2003.0,6,2,229,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Roma,Matìas Soulé,ARG,MF,21.0,2003.0,27,22,1781,19.8,5,5,10,5,0,0,3,0,0.25,0.25,0.51,0.25,0.51,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,True,1.0
Serie A,2425,Roma,Niccolò Pisilli,ITA,MF,19.0,2004.0,28,11,1227,13.6,2,1,3,2,0,0,7,0,0.15,0.07,0.22,0.15,0.22,3.067274132743478,3.067274132743478,0.9415066838264464,2,10,5.933968747034669,3.9242928493767977,0.7334963325183373,0.0,AM,heuristic,True,1.0
Serie A,2425,Roma,Tommaso Baldanzi,ITA,"MF,FW",21.0,2003.0,31,5,832,9.2,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,1.9191363900899887,1.9191363900899887,1.3112524915486574,1,10,5.2209326811134815,2.456991894170642,1.0817307692307694,0.0,Winger,heuristic,True,1.0
Serie A,2425,Torino,Aaron Ciammaglichella,ITA,MF,19.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Torino,Alessio Cacciamani,ITA,MF,17.0,2007.0,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.2961850762367248,0.2961850762367248,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Torino,Alieu Njie,SWE,FW,19.0,2005.0,16,0,394,4.4,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23,1.2351643005385995,1.2351643005385995,0.5602473244071007,1,4,1.7521601133048534,0.0310470722615718,0.9137055837563451,0.0,Winger,heuristic,False,1.0
Serie A,2425,Torino,Cesare Casadei,ITA,MF,21.0,2003.0,15,13,1017,11.3,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18,1.2500655204057691,1.2500655204057691,0.3901698719710111,1,7,3.119248924776912,1.903520254418254,0.6194690265486725,0.0,AM,heuristic,True,1.0
Serie A,2425,Torino,Gvidas Gineitis,LTU,MF,20.0,2004.0,30,15,1430,15.9,3,1,4,3,0,0,5,0,0.19,0.06,0.25,0.19,0.25,1.846869610249996,1.846869610249996,2.1717008724808693,3,21,5.020252310670912,2.374197735451162,1.3216783216783217,0.0,AM,heuristic,True,1.0
Serie A,2425,Torino,Sergiu Perciun,MDA,MF,18.0,2006.0,5,0,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0616049394011497,0.0616049394011497,0.0655697956681251,0,2,0.5593453757464886,0.4321706444025039,1.1842105263157894,0.0,AM,heuristic,False,1.0
Serie A,2425,Torino,Tommaso Gabellini,ITA,FW,17.0,2006.0,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0165546219795942,0.0165546219795942,0.0,0,0,0.0165546219795942,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Udinese,Arthur Atta,FRA,"MF,FW",21.0,2003.0,27,12,1251,13.9,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07,1.5434948615729809,1.5434948615729809,1.7459386195987463,0,18,4.884303130209446,2.524522189050913,1.2949640287769786,0.0,Winger,heuristic,True,1.0
Serie A,2425,Udinese,Damián Pizarro,CHI,FW,19.0,2005.0,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,Winger,heuristic,False,1.0
Serie A,2425,Udinese,Iker Bravo,ESP,FW,19.0,2005.0,29,4,682,7.6,2,1,3,2,0,0,3,0,0.26,0.13,0.4,0.26,0.4,1.1998920924961567,1.1998920924961567,0.5227264482527971,2,7,2.38471445068717,0.674788711592555,0.9237536656891495,0.0,Winger,heuristic,True,1.0
Serie A,2425,Udinese,Simone Pafundi,ITA,FW,18.0,2006.0,9,0,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0618065930902957,0.0618065930902957,0.6294282283633947,0,3,0.2961852122098207,0.2107119094580412,2.3275862068965516,0.0,Winger,heuristic,False,1.0
Serie A,2425,Venezia,Antonio Raimondo,ITA,FW,20.0,2004.0,9,0,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5108163952827454,0.5108163952827454,0.1056013479828834,0,1,0.6164177432656288,0.0,0.9574468085106382,0.0,Winger,heuristic,False,1.0
Serie A,2425,Venezia,Daniel Fila,CZE,FW,21.0,2002.0,10,6,492,5.5,2,0,2,2,0,0,3,1,0.37,0.0,0.37,0.37,0.37,1.922950215637684,1.922950215637684,0.3483077250421047,2,6,2.6668144688010216,0.4618998505175113,1.0975609756097562,0.0,Winger,heuristic,False,1.0
Serie A,2425,Venezia,Franco Carboni,ITA,MF,21.0,2003.0,8,3,226,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Venezia,Gaetano Oristanio,ITA,"FW,MF",21.0,2002.0,37,29,2315,25.7,3,3,6,3,0,0,3,0,0.12,0.12,0.23,0.12,0.23,5.692690180614591,5.692690180614591,2.3286834582686424,3,33,8.785600032657385,2.129219925031066,1.2829373650107991,0.0,Winger,heuristic,True,1.0
Serie A,2425,Venezia,Issa Doumbia,ITA,MF,20.0,2003.0,24,10,939,10.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.5646562036126852,1.5646562036126852,0.1171914394944906,0,3,2.518975531682372,1.2910603070631623,0.2875399361022364,0.0,AM,heuristic,True,1.0
Serie A,2425,Venezia,Richie Sagrado,BEL,"MF,DF",20.0,2004.0,3,3,140,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0341544412076473,0.0341544412076473,0.0,0,0,0.0629419069737196,0.0287874657660722,0.0,0.0,CM,heuristic,False,1.0
Serie A,2425,Venezia,Saad El Haddad,MAR,MF,19.0,2005.0,3,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018121900036931,0,1,0.0346195213496685,0.0164976213127374,3.0,0.0,AM,heuristic,False,1.0
